Id,date,price,bedrooms,bathrooms,No Of Cars,Garage,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
15233,20141013T000000,359000.00,3,2.25,3,1,1650,7218,1,0,0,3,7,1230,420,1985,0,98133,47.7237,-122.335,1690,7459
15234,20140826T000000,745000.00,4,2,2,1,1960,4520,1,0,0,3,8,960,1000,1922,2001,98116,47.58,-122.405,1680,4520
15235,20140513T000000,450000.00,3,2.25,2,1,2450,42180,1,0,0,4,7,2450,0,1978,2000,98042,47.3549,-122.111,1440,42180
15236,20150408T000000,935000.00,3,2,3,1,1720,2000,1.5,0,0,3,8,1060,660,1910,2000,98109,47.6384,-122.35,1590,4000
15237,20140903T000000,615000.00,3,2.5,0,0,1980,3128,2,0,0,3,8,1890,90,2009,0,98027,47.5456,-122.016,2160,2240
15238,20140929T000000,1030000.00,3,2.5,3,1,4110,35741,2,0,0,3,7,4110,0,1976,0,98033,47.6642,-122.171,2710,8865
15239,20150106T000000,283500.00,4,2.5,1,1,1990,5577,2,0,0,3,7,1990,0,1999,0,98092,47.3191,-122.191,2020,6400
15240,20141202T000000,340000.00,2,1,2,1,860,7102,1,0,0,3,6,860,0,1947,0,98177,47.7042,-122.369,1450,7102
15241,20150225T000000,370000.00,4,2.5,3,1,2320,9264,2,0,0,3,8,2320,0,1994,0,98188,47.4449,-122.274,2320,9129
15242,20140820T000000,1150000.00,3,2.5,2,1,4190,9624,2,0,0,3,10,4190,0,1999,0,98006,47.5642,-122.127,3650,8321
15243,20140510T000000,265000.00,4,1,3,1,1940,9533,1,0,0,3,7,1080,860,1962,0,98031,47.4139,-122.208,1940,8839
15244,20140826T000000,480000.00,4,2.25,1,1,2520,2370,2,0,0,3,8,1690,830,1908,0,98122,47.6109,-122.303,1530,2370
15245,20140617T000000,667500.00,3,2,0,0,1880,3800,1,0,0,5,7,1030,850,1927,0,98115,47.6841,-122.309,1700,3800
15246,20150227T000000,1400000.00,3,2.5,3,1,2910,10044,2,0,0,4,10,2910,0,1989,0,98004,47.5845,-122.199,2420,12287
15247,20140808T000000,2300000.00,7,4.75,2,1,5310,8816,2,0,0,3,10,3650,1660,2013,0,98004,47.6221,-122.208,2920,10610
15248,20140616T000000,465000.00,3,2.25,0,0,2670,7500,1,0,0,4,7,1640,1030,1966,0,98166,47.4608,-122.354,1970,9598
15249,20141020T000000,192500.00,1,1,0,0,470,63737,1,0,2,5,5,470,0,1924,0,98022,47.2163,-121.984,1350,46762
15250,20150323T000000,345000.00,3,1,3,1,1060,5600,1,0,0,4,6,760,300,1943,0,98146,47.5116,-122.379,1310,5600
15251,20140602T000000,439800.00,3,1.5,0,0,1120,6900,1,0,0,5,7,1120,0,1956,0,98007,47.6023,-122.132,1300,7000
15252,20140725T000000,468000.00,4,1.75,1,1,2250,8580,1,0,0,4,7,1330,920,1958,0,98011,47.7633,-122.199,2250,10032
15253,20140724T000000,775000.00,4,2.5,2,1,2070,8473,1,0,0,4,8,1250,820,1976,0,98033,47.6608,-122.19,2070,9499
15254,20140608T000000,684680.00,4,2.25,0,0,2370,9360,2,0,0,4,8,2370,0,1979,0,98052,47.6518,-122.123,2370,9720
15255,20150116T000000,910000.00,4,3.5,0,0,3570,27699,2,0,0,3,11,3570,0,1990,0,98052,47.7173,-122.098,3800,35880
15256,20140911T000000,3640000.00,4,3.25,0,0,4830,22257,2,1,4,4,11,4830,0,1990,0,98039,47.6409,-122.241,3820,25582
15257,20140617T000000,375000.00,3,1.75,0,0,1160,22470,1,0,0,4,7,1160,0,1976,0,98028,47.7595,-122.23,1940,15999
15258,20140911T000000,250000.00,3,2.5,0,0,1610,6600,2,0,0,3,7,1610,0,1994,0,98003,47.2827,-122.302,1660,7689
15259,20150212T000000,3070000.00,5,3,0,0,4150,7500,2.5,0,4,5,11,3510,640,1909,0,98119,47.6303,-122.362,2250,4050
15260,20141125T000000,442500.00,4,2.25,3,1,1840,7575,1,0,0,4,7,1390,450,1973,0,98034,47.7328,-122.198,1820,7500
15261,20140523T000000,900000.00,3,3.5,2,1,4080,217697,1.5,0,3,3,10,4080,0,2000,0,98092,47.2604,-122.139,2710,217790
15262,20140919T000000,699000.00,3,2,3,1,1820,4080,2,0,2,3,8,1820,0,1937,1987,98107,47.6735,-122.401,2160,5400
15263,20140506T000000,360000.00,4,2,0,0,2680,18768,1,0,0,5,8,2680,0,1965,0,98001,47.3182,-122.279,1230,15750
15264,20140909T000000,1680000.00,4,4.75,0,0,4790,25412,2,0,0,3,12,4790,0,1999,0,98074,47.603,-122.012,3830,16314
15265,20150129T000000,675000.00,5,2,0,0,2420,21000,1.5,0,0,3,8,2420,0,1966,0,98033,47.677,-122.165,1940,8085
15266,20140918T000000,345000.00,2,1,1,1,1130,8081,1,0,0,4,7,1130,0,1921,0,98133,47.7064,-122.355,1220,7800
15267,20150408T000000,229000.00,4,1,0,0,1320,5000,1.5,0,0,3,7,1320,0,1928,0,98106,47.5457,-122.363,1640,5164
15268,20150326T000000,300000.00,3,1,3,1,1290,12415,1.5,0,0,3,6,1290,0,1908,0,98070,47.3719,-122.461,1620,12415
15269,20140820T000000,392500.00,3,3.25,2,1,1600,1289,3,0,0,3,8,1600,0,1998,0,98117,47.6957,-122.375,1600,1376
15270,20140616T000000,552000.00,3,1,1,1,1120,2300,1,0,0,4,7,820,300,1912,0,98117,47.6797,-122.384,1430,5100
15271,20141120T000000,457000.00,2,1.75,0,0,2060,7192,1,0,0,3,7,1420,640,1940,0,98125,47.7038,-122.317,1860,7140
15272,20141007T000000,518000.00,4,2.5,0,0,2830,13760,2,0,0,3,8,2830,0,1993,0,98019,47.7334,-121.97,2350,14029
15273,20140812T000000,237000.00,3,2,0,0,1210,6634,1,0,0,4,7,1210,0,1985,0,98031,47.4097,-122.193,1560,7200
15274,20150314T000000,399950.00,3,2.25,0,0,1560,11997,1,0,0,3,7,1260,300,1988,0,98065,47.5378,-121.742,1820,36590
15275,20150506T000000,605000.00,3,2.25,1,1,2260,17114,2,0,0,3,7,2260,0,1990,0,98155,47.7537,-122.296,2360,14893
15276,20140722T000000,295000.00,4,2.5,0,0,1850,8198,2,0,0,3,7,1850,0,1993,0,98031,47.4079,-122.186,1850,7924
15277,20150428T000000,513000.00,4,2.5,2,1,1930,8040,1,0,0,3,7,1380,550,1978,0,98034,47.7283,-122.218,2080,7200
15278,20141001T000000,772500.00,4,2.5,0,0,3230,4290,2,0,0,3,9,3230,0,2004,0,98033,47.6874,-122.161,3220,5083
15279,20141219T000000,765000.00,4,2.5,3,1,3230,4290,2,0,0,3,9,3230,0,2004,0,98033,47.6874,-122.161,3220,5083
15280,20141010T000000,696950.00,4,2.75,0,0,2450,5376,1.5,0,0,4,7,1550,900,1920,0,98117,47.6865,-122.396,1920,5264
15281,20150213T000000,329000.00,3,1,0,0,1200,5650,1.5,0,0,3,7,1200,0,1928,0,98178,47.5065,-122.249,1610,5650
15282,20141218T000000,339999.00,3,2.5,0,0,2360,8093,2,0,0,3,8,2360,0,1995,0,98092,47.3257,-122.17,1860,6762
15283,20140714T000000,364500.00,3,1,1,1,1060,9506,1,0,0,3,7,1060,0,1959,0,98125,47.7317,-122.31,1520,8469
15284,20140514T000000,607500.00,5,1.75,3,1,2220,6000,1.5,0,0,3,7,1420,800,1923,0,98199,47.648,-122.384,1550,1715
15285,20150408T000000,550000.00,3,1,0,0,880,6664,1,0,0,3,6,880,0,1961,0,98033,47.6855,-122.199,1690,6564
15286,20150421T000000,479900.00,4,2,0,0,2510,9750,1,0,0,3,8,1630,880,1960,0,98028,47.7438,-122.229,1980,9750
15287,20150212T000000,1120000.00,4,4,0,0,2530,1774,3,0,2,3,9,2100,430,2013,0,98119,47.6362,-122.369,2160,2400
15288,20140512T000000,192000.00,2,1,0,0,700,10540,1,0,0,3,6,700,0,1953,0,98166,47.438,-122.336,890,10540
15289,20150413T000000,250000.00,3,2,3,1,1500,5200,1,0,0,3,7,1060,440,1977,0,98042,47.3653,-122.09,1640,5200
15290,20140715T000000,340000.00,3,2,0,0,1130,9879,2,0,0,3,6,1130,0,1996,0,98053,47.635,-121.964,1900,14907
15291,20141028T000000,340000.00,3,2,3,1,1420,6060,1,0,0,5,7,830,590,1942,0,98146,47.5102,-122.372,1420,6360
15292,20141013T000000,635250.00,3,2.25,2,1,2210,22040,1,0,0,5,8,1510,700,1976,0,98004,47.5904,-122.194,2470,14258
15293,20150407T000000,324800.00,2,1,3,1,1170,5043,1,0,0,3,6,880,290,1949,0,98108,47.5492,-122.302,1430,5692
15294,20140506T000000,78000.00,2,1,0,0,780,16344,1,0,0,1,5,780,0,1942,0,98168,47.4739,-122.28,1700,10387
15295,20150409T000000,400000.00,4,1.75,0,0,1770,12875,1,0,0,3,8,1770,0,1988,0,98028,47.7438,-122.247,2150,12875
15296,20150506T000000,640500.00,3,1,0,0,1070,4505,1,0,2,4,7,1070,0,1919,0,98136,47.5305,-122.384,1380,4505
15297,20150430T000000,570000.00,3,2,2,1,1930,10929,1,0,0,3,8,1260,670,1964,0,98155,47.7657,-122.272,2030,8750
15298,20140625T000000,1330000.00,3,1.5,0,0,1940,2885,1.5,0,2,3,8,1940,0,1900,0,98119,47.6308,-122.369,2550,3600
15299,20150403T000000,330490.00,3,2.75,3,1,1440,7350,1,0,0,4,7,1040,400,1980,0,98058,47.4431,-122.138,1510,7350
15300,20140819T000000,325000.00,3,2.5,3,1,1740,5267,2,0,0,3,7,1740,0,1999,0,98038,47.3777,-122.023,2180,5000
15301,20150421T000000,335000.00,3,2.5,2,1,1740,5267,2,0,0,3,7,1740,0,1999,0,98038,47.3777,-122.023,2180,5000
15302,20141113T000000,314000.00,5,2.75,0,0,2210,13500,1,0,0,5,7,1460,750,1963,0,98188,47.4468,-122.282,1590,10850
15303,20140923T000000,625000.00,4,2,2,1,2190,3622,1.5,0,0,5,8,1990,200,1925,0,98115,47.6887,-122.312,1450,3082
15304,20140617T000000,809000.00,3,2.5,3,1,2590,7720,2,0,0,3,9,2590,0,1988,0,98007,47.659,-122.146,2600,9490
15305,20140818T000000,535000.00,3,2.5,0,0,2790,19485,2,0,0,3,9,2790,0,1990,0,98059,47.4688,-122.124,2580,17859
15306,20140821T000000,275000.00,5,1.75,0,0,2180,9178,1,0,0,3,7,1140,1040,1963,0,98188,47.4364,-122.28,2140,9261
15307,20150417T000000,358000.00,4,2.75,2,1,2580,11900,1,0,0,4,7,1620,960,1967,0,98058,47.4475,-122.159,1570,9375
15308,20150313T000000,297975.00,3,2.25,0,0,2820,8100,1,0,0,4,7,1720,1100,1947,0,98168,47.4944,-122.304,1040,8100
15309,20150504T000000,492000.00,2,1.75,3,1,1300,22239,1,0,0,4,7,1300,0,1945,1986,98059,47.4801,-122.092,1300,14810
15310,20140626T000000,210000.00,2,1,0,0,720,8040,1,0,0,3,6,720,0,1943,0,98166,47.4662,-122.359,2300,9500
15311,20140827T000000,622500.00,3,2.5,0,0,2260,4550,1.5,0,0,4,7,1380,880,1928,0,98126,47.5714,-122.376,1870,4582
15312,20141022T000000,550000.00,3,2.5,3,1,1550,1092,3,0,0,3,8,1390,160,2004,0,98102,47.6355,-122.324,1550,1079
15313,20150226T000000,190000.00,3,1.75,1,1,1390,7700,1,0,0,5,7,1390,0,1965,0,98058,47.4559,-122.183,1260,7700
15314,20140728T000000,340000.00,4,2.5,3,1,2380,9362,2,0,0,3,8,2380,0,2000,0,98023,47.3148,-122.349,2190,9840
15315,20140725T000000,678000.00,3,2.5,1,1,2640,5964,2,0,0,3,9,2640,0,2003,0,98052,47.7043,-122.128,2680,5211
15316,20150428T000000,275000.00,5,2,0,0,2260,11970,1,0,0,4,7,1250,1010,1962,0,98031,47.3896,-122.218,1950,11970
15317,20140915T000000,493000.00,3,2.75,0,0,1720,6720,1,0,0,4,7,1270,450,1947,0,98122,47.6138,-122.298,1690,3248
15318,20141216T000000,147000.00,3,1,3,1,1070,14000,1,0,0,3,7,1070,0,1960,0,98178,47.4971,-122.279,920,12500
15319,20150204T000000,334000.00,3,2.25,0,0,2000,7225,2,0,0,4,7,2000,0,1985,0,98030,47.349,-122.167,1950,7464
15320,20140703T000000,605000.00,4,2.5,0,0,2800,10786,1,0,0,3,8,1420,1380,1970,0,98008,47.5959,-122.116,2140,10788
15321,20150427T000000,365000.00,3,1.75,3,1,1450,61419,1,0,0,4,8,1450,0,1976,0,98092,47.3343,-122.16,2256,82328
15322,20141125T000000,345000.00,3,1,3,1,1620,10610,1,0,0,4,6,1620,0,1958,0,98059,47.474,-122.125,1680,10795
15323,20141030T000000,999000.00,3,2.5,0,0,2710,23292,1,0,4,3,9,2080,630,1956,0,98177,47.7608,-122.374,2430,20000
15324,20150402T000000,470000.00,2,1.75,1,1,1520,4220,1,0,0,4,7,840,680,1910,0,98117,47.6876,-122.366,1120,5700
15325,20140624T000000,599000.00,5,2.75,0,0,2730,22572,1,0,0,3,7,2080,650,1968,1992,98075,47.5951,-122.037,2260,15458
15326,20140917T000000,255000.00,3,2.25,0,0,1740,10378,1,0,0,5,7,1740,0,1977,0,98042,47.3815,-122.09,1420,10167
15327,20150206T000000,295000.00,4,1.75,0,0,1800,28650,1,0,0,4,7,1800,0,1975,0,98031,47.3926,-122.166,1800,5234
15328,20140627T000000,550000.00,4,3.5,0,0,4150,16197,2,0,0,3,10,4150,0,2006,0,98003,47.3423,-122.183,3618,15210
15329,20140731T000000,1310000.00,5,3.5,2,1,3270,4080,2,0,0,3,9,2180,1090,2011,0,98115,47.6754,-122.327,1410,4080
15330,20150505T000000,225000.00,2,1,1,1,1070,6000,1,0,0,4,5,1070,0,1922,0,98178,47.495,-122.227,1910,6000
15331,20141223T000000,520000.00,4,0.75,0,0,1960,8277,1,1,4,4,7,1320,640,1923,1986,98198,47.3648,-122.325,1940,8402
15332,20140826T000000,345000.00,3,3.25,0,0,1600,1882,2,0,0,3,8,1360,240,2000,0,98133,47.7151,-122.355,1390,1379
15333,20140520T000000,475000.00,4,1.75,0,0,1650,7775,1,0,0,4,7,1150,500,1950,0,98133,47.715,-122.354,1390,7200
15334,20141008T000000,497500.00,5,1.5,1,1,2170,8610,1,0,0,4,7,1230,940,1959,0,98008,47.6111,-122.126,1670,8610
15335,20141120T000000,649500.00,3,3,1,1,3730,383328,1.5,0,0,4,9,2230,1500,1990,0,98038,47.4257,-122.03,1940,217800
15336,20140825T000000,734500.00,4,2.75,0,0,3280,6845,2,0,0,3,10,3280,0,2003,0,98052,47.7042,-122.107,3280,7467
15337,20141218T000000,276000.00,3,1,0,0,870,8040,1,0,0,3,7,870,0,1953,0,98177,47.7048,-122.368,1440,8040
15338,20140630T000000,235000.00,2,1,1,1,900,28800,1,0,0,1,6,900,0,1928,0,98065,47.5245,-121.822,1360,7200
15339,20140812T000000,325000.00,2,1,3,1,1400,10800,1,0,0,4,7,1400,0,1974,0,98011,47.7726,-122.21,1560,11280
15340,20140528T000000,425000.00,4,2.75,1,1,1680,9545,1,0,0,4,7,1080,600,1979,0,98028,47.739,-122.243,1890,9545
15341,20150430T000000,307000.00,4,2,0,0,2390,23972,2,0,0,3,7,1720,670,1949,0,98023,47.3197,-122.343,1950,22750
15342,20140528T000000,635000.00,3,2.5,0,0,2300,5500,1.5,0,0,4,8,2000,300,1921,0,98144,47.5785,-122.293,2100,5000
15343,20140514T000000,223000.00,3,1.75,1,1,1340,7473,1,0,0,4,7,1340,0,1973,0,98002,47.3087,-122.206,1510,8240
15344,20150413T000000,425000.00,3,2.75,2,1,2600,10874,2,0,0,3,9,2600,0,1994,0,98042,47.3815,-122.146,2800,11504
15345,20150506T000000,190000.00,3,2.25,1,1,1640,7730,1,0,0,4,7,1220,420,1989,0,98038,47.3576,-122.039,1560,7566
15346,20140918T000000,275000.00,4,1.75,0,0,1960,6177,1,0,0,4,8,1960,0,1967,0,98023,47.3131,-122.383,2010,8162
15347,20140606T000000,450000.00,3,2.5,0,0,1480,1961,2,0,0,3,8,1480,0,2005,0,98029,47.5478,-122,1400,1138
15348,20140519T000000,1470000.00,4,3.25,1,1,5010,34460,2,0,0,3,12,5010,0,1988,0,98006,47.5469,-122.127,4760,34460
15349,20141222T000000,550000.00,4,2,0,0,1540,5000,1.5,0,0,4,7,1540,0,1913,0,98105,47.6713,-122.3,1790,4000
15350,20141204T000000,835000.00,4,2.75,0,0,4030,10240,2,0,2,3,8,3310,720,1943,1994,98177,47.7168,-122.365,2490,7680
15351,20140618T000000,900000.00,6,3,0,0,3020,13783,2,0,0,3,8,3020,0,1952,2002,98040,47.5722,-122.226,1720,13500
15352,20141124T000000,290000.00,2,2,0,0,1590,9375,1,0,0,3,7,910,680,1983,0,98055,47.4585,-122.205,1560,8524
15353,20140808T000000,1040000.00,4,2.5,2,1,2910,9131,2,0,0,3,10,2910,0,2014,0,98033,47.6826,-122.186,1880,11212
15354,20150105T000000,780000.00,4,2.5,0,0,3020,15164,1,0,0,4,8,1730,1290,1976,0,98004,47.5882,-122.192,2600,11556
15355,20141218T000000,572500.00,3,2,2,1,2290,11200,2,0,0,3,9,2290,0,1979,0,98052,47.6517,-122.124,2250,10000
15356,20150324T000000,389000.00,3,1.75,0,0,2180,9220,1,0,0,4,7,1090,1090,1938,0,98001,47.3547,-122.285,2050,22400
15357,20140821T000000,350000.00,4,1.75,1,1,2740,10086,1,0,0,3,7,1440,1300,1972,0,98168,47.5112,-122.329,1710,9840
15358,20140728T000000,476000.00,4,2.5,3,1,2740,33158,2,0,0,3,9,2740,0,1993,0,98042,47.3333,-122.074,2740,36074
15359,20140904T000000,1050000.00,2,3,0,0,2330,3600,2,0,0,5,10,1870,460,1927,1979,98112,47.6316,-122.282,2950,7200
15360,20141217T000000,287000.00,3,2.25,1,1,2300,7200,1,0,0,4,8,1550,750,1978,0,98003,47.324,-122.328,2000,7350
15361,20141107T000000,707500.00,4,4,3,1,1550,6596,1.5,0,0,5,7,1550,0,1907,0,98107,47.6711,-122.398,1830,4850
15362,20140801T000000,464500.00,4,2.5,0,0,1750,11381,1,0,0,4,7,1610,140,1947,0,98155,47.7425,-122.321,1080,11375
15363,20141203T000000,720000.00,3,1.5,3,1,2180,5000,1,0,3,4,8,1090,1090,1941,0,98116,47.5787,-122.402,2070,5000
15364,20141224T000000,319000.00,3,2.5,0,0,1610,8544,2,0,0,5,7,1610,0,1994,0,98038,47.3714,-122.054,1840,8190
15365,20140916T000000,330000.00,3,1,0,0,1570,9136,1,0,0,3,7,1570,0,1953,0,98133,47.7688,-122.337,1380,9127
15366,20140520T000000,120750.00,3,1.75,0,0,1140,9628,1,0,0,4,7,1140,0,1969,0,98023,47.2933,-122.372,1510,9633
15367,20141021T000000,195000.00,3,1.75,1,1,1140,9628,1,0,0,4,7,1140,0,1969,0,98023,47.2933,-122.372,1510,9633
15368,20150126T000000,650000.00,4,1.5,0,0,2480,6383,1,0,0,3,7,1380,1100,1946,0,98119,47.6445,-122.374,1440,6000
15369,20140513T000000,530000.00,3,1.75,0,0,1690,8190,1,0,0,4,8,1690,0,1958,0,98005,47.5857,-122.172,1840,8705
15370,20150407T000000,825000.00,4,3,0,0,2910,8027,1,0,0,5,8,1800,1110,1970,0,98117,47.6939,-122.391,2390,7660
15371,20140822T000000,436000.00,4,2,0,0,1600,15044,1,0,0,3,7,1600,0,1972,0,98034,47.72,-122.216,1660,8102
15372,20150114T000000,658000.00,2,1,0,0,1010,14244,1,1,4,1,5,1010,0,1926,0,98136,47.5476,-122.399,1820,15792
15373,20140813T000000,547500.00,3,2,0,0,1850,9570,1,0,0,4,7,950,900,1940,0,98115,47.697,-122.322,1430,6380
15374,20141203T000000,762000.00,3,1.75,0,0,2150,2527,2,0,0,4,8,1400,750,1906,0,98103,47.6629,-122.329,1610,3663
15375,20150126T000000,340000.00,3,1.75,1,1,2650,7378,1,0,0,3,7,1460,1190,1952,0,98155,47.7525,-122.315,1600,7616
15376,20141121T000000,880000.00,4,1.75,1,1,2510,5800,1,0,2,4,9,1830,680,1953,0,98199,47.648,-122.41,2190,5800
15377,20140521T000000,1220000.00,4,2.5,0,0,3240,3600,2,0,0,3,9,2060,1180,2008,0,98109,47.6405,-122.356,1820,3600
15378,20150408T000000,1950000.00,4,2.5,0,0,3440,14554,2,1,4,3,8,2170,1270,2012,0,98155,47.7364,-122.286,3170,11810
15379,20140923T000000,382500.00,3,2,1,1,1150,6249,1,0,0,3,7,1150,0,1952,2006,98155,47.7489,-122.284,2470,7751
15380,20150105T000000,344500.00,3,1.75,0,0,1890,9535,1,0,0,3,7,1210,680,1976,0,98055,47.4872,-122.223,2040,11108
15381,20150412T000000,375000.00,4,2.75,1,1,1430,7403,1,0,0,3,7,1030,400,1982,0,98106,47.5346,-122.344,1480,7663
15382,20140701T000000,276000.00,1,0.75,0,0,370,1801,1,0,0,5,5,370,0,1923,0,98117,47.6778,-122.389,1340,5000
15383,20140701T000000,500000.00,5,3.25,3,1,3130,12087,2,0,0,3,8,2180,950,1975,0,98027,47.5336,-122.052,2410,10350
15384,20140702T000000,330000.00,4,2.5,3,1,2105,6093,2,0,0,3,8,2105,0,2003,0,98042,47.3531,-122.147,1930,8022
15385,20140822T000000,328000.00,3,1,0,0,890,5965,1,0,0,3,7,890,0,1950,0,98155,47.7518,-122.279,1930,7500
15386,20150225T000000,450000.00,3,1.5,0,0,1340,7200,1,0,0,3,7,1340,0,1972,0,98034,47.718,-122.193,1730,8820
15387,20140715T000000,840500.00,4,2.25,0,0,2290,12174,1,1,4,3,7,1490,800,1948,0,98178,47.5114,-122.245,2290,9379
15388,20140814T000000,679000.00,3,2.5,0,0,2770,9350,2,0,3,3,8,2770,0,1957,2000,98056,47.5253,-122.201,2660,9695
15389,20140605T000000,270000.00,3,1.5,2,1,1890,9450,1,0,0,3,7,1090,800,1957,0,98146,47.4829,-122.341,1470,8100
15390,20150114T000000,757500.00,5,2.25,0,0,3160,8065,2,0,0,3,8,3160,0,1977,0,98027,47.5678,-122.089,2540,7917
15391,20141112T000000,524950.00,2,2.5,0,0,1830,2856,2,0,0,3,7,1830,0,2005,0,98029,47.5524,-121.996,1850,2667
15392,20140723T000000,424900.00,4,2.75,0,0,2950,49658,1,0,0,4,8,2950,0,1960,1998,98010,47.3596,-121.922,1720,54672
15393,20150107T000000,551100.00,3,1,0,0,1430,8640,1,0,0,5,7,1430,0,1954,0,98006,47.572,-122.147,1430,9840
15394,20141107T000000,421000.00,3,2,0,0,1420,12655,1,0,0,5,7,1420,0,1968,0,98056,47.5309,-122.186,2020,9655
15395,20140801T000000,635000.00,4,1.75,0,0,2460,7560,2,0,0,4,8,2460,0,1952,0,98177,47.7256,-122.367,2760,8918
15396,20141209T000000,255000.00,3,1,1,1,1340,6120,1.5,0,0,4,7,1340,0,1920,0,98108,47.5272,-122.322,1260,6000
15397,20150310T000000,419950.00,4,1,0,0,1530,7920,1,0,0,3,7,1030,500,1955,0,98166,47.4544,-122.36,1690,7920
15398,20141210T000000,325000.00,6,3,2,1,2650,12870,1,0,0,4,7,2650,0,1977,0,98022,47.2069,-121.989,1450,8668
15399,20150421T000000,281000.00,4,2.25,0,0,1677,3600,2,0,0,3,7,1677,0,2012,0,98092,47.32,-122.178,1677,3600
15400,20140610T000000,655275.00,3,1.75,3,1,2050,11856,1,0,0,3,7,1460,590,1962,0,98006,47.5735,-122.162,2670,11856
15401,20140825T000000,861000.00,3,2,0,0,2520,3959,1,0,0,5,8,1270,1250,1931,0,98105,47.6693,-122.289,1660,3959
15402,20141016T000000,850000.00,3,3.5,1,1,2620,11148,2,0,4,4,9,2060,560,1977,0,98008,47.5845,-122.115,2590,10796
15403,20141119T000000,246000.00,3,2.5,0,0,1650,6675,1,0,0,3,8,1290,360,1990,0,98023,47.2899,-122.372,1880,6675
15404,20141216T000000,380000.00,2,1,0,0,700,4836,1,0,0,4,6,700,0,1926,0,98125,47.7139,-122.288,1190,7050
15405,20141020T000000,813000.00,4,2.5,0,0,3430,7508,2,0,0,3,10,3430,0,1998,0,98052,47.6866,-122.11,3110,8741
15406,20141120T000000,990000.00,4,2.5,0,0,3140,11049,2,0,0,3,10,3140,0,1988,0,98004,47.5817,-122.192,2750,11049
15407,20141105T000000,650000.00,3,2.5,0,0,2350,3750,2,0,0,3,7,1740,610,2003,0,98117,47.6767,-122.365,1590,4700
15408,20140522T000000,273000.00,4,3,0,0,1990,6180,2,0,0,3,7,1990,0,1990,0,98023,47.3083,-122.36,1910,6180
15409,20140724T000000,398000.00,4,2.5,0,0,2050,14724,2,0,0,3,7,2050,0,1989,0,98019,47.73,-121.969,1920,12841
15410,20140822T000000,200000.00,2,1,0,0,930,8665,1,0,0,4,6,930,0,1938,0,98168,47.4822,-122.318,1630,12375
15411,20140515T000000,839000.00,3,1,1,1,1230,12305,1,0,0,3,7,1230,0,1955,1990,98004,47.6095,-122.195,2100,7960
15412,20141104T000000,502000.00,3,2.5,0,0,1870,9135,1,0,0,3,7,1250,620,1984,0,98074,47.6269,-122.06,1550,9100
15413,20140617T000000,305000.00,3,2.25,0,0,2110,7665,1,0,0,4,7,1360,750,1973,0,98023,47.3082,-122.372,1660,8436
15414,20140618T000000,574950.00,5,3.25,2,1,3160,10000,2,0,0,4,8,3160,0,1980,0,98027,47.52,-122.047,2130,10000
15415,20140818T000000,311000.00,3,1,3,1,1120,8631,1,0,0,3,7,1120,0,1942,0,98125,47.7077,-122.314,1350,7714
15416,20141122T000000,1650000.00,3,2.25,0,0,2750,6203,1,1,4,5,7,1620,1130,1959,0,98074,47.6163,-122.068,2570,7009
15417,20140506T000000,387000.00,3,1,0,0,1230,9568,1,0,0,5,7,1230,0,1962,0,98056,47.539,-122.179,1270,9575
15418,20140805T000000,375000.00,3,1.5,0,0,1190,20672,1.5,0,3,3,7,1190,0,1948,0,98166,47.4459,-122.359,2150,16239
15419,20140925T000000,175000.00,2,1,0,0,740,3434,1,0,0,5,6,740,0,1920,0,98022,47.2088,-121.992,1160,6000
15420,20140612T000000,248000.00,4,2.5,3,1,1770,5855,2,0,0,3,7,1770,0,2003,0,98038,47.3483,-122.053,1790,5679
15421,20150403T000000,336750.00,4,2.25,3,1,1720,7803,1,0,0,3,8,1350,370,1955,0,98146,47.5119,-122.337,1720,7803
15422,20140604T000000,685000.00,4,2.5,0,0,2770,45514,2,0,0,4,9,2770,0,1989,0,98077,47.7751,-122.088,2940,49495
15423,20140715T000000,645000.00,4,2.75,1,1,2330,3917,2,0,0,3,9,2330,0,2004,0,98029,47.5527,-121.99,2620,4400
15424,20141218T000000,279000.00,3,2.5,0,0,1660,7388,2,0,0,3,7,1660,0,2003,0,98038,47.3865,-122.027,2240,6228
15425,20150416T000000,479000.00,2,2.5,3,1,1730,1037,3.5,0,0,3,8,1730,0,2008,0,98118,47.5594,-122.285,1280,1026
15426,20150128T000000,466000.00,3,2.25,2,1,1880,7279,1,0,0,3,7,1280,600,1962,0,98155,47.7574,-122.322,2020,8274
15427,20150420T000000,361500.00,4,2.75,0,0,2190,6740,2,0,0,3,7,2190,0,1995,0,98038,47.3804,-122.027,1950,7150
15428,20141202T000000,404000.00,3,1.75,0,0,1720,7202,1,0,0,3,7,1720,0,1995,0,98056,47.5044,-122.19,1720,7625
15429,20150316T000000,319000.00,4,3.25,1,1,2360,8344,2,0,0,3,8,2360,0,1990,0,98058,47.4403,-122.126,1860,8410
15430,20150316T000000,320000.00,3,1.5,0,0,1490,10132,1,0,0,4,6,1490,0,1969,0,98059,47.4779,-122.145,1720,9915
15431,20141117T000000,1310000.00,4,3.75,0,0,3490,5625,2,0,0,3,9,2610,880,2014,0,98103,47.6685,-122.332,1940,5000
